Latitude (decimal degrees):	41.893
Longitude (decimal degrees):	12.483
Elevation (m):	42
Radiation database:	PVGIS-SARAH3


Slope: 30 deg. 
Azimuth: 90 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20231112:2110,0.0,0.0,0.0,12.01,2.48,0.0
20231112:2210,0.0,0.0,0.0,12.09,2.41,0.0
20231112:2310,0.0,0.0,0.0,11.59,2.41,0.0
20231113:0010,0.0,0.0,0.0,10.9,2.34,0.0
20231113:0110,0.0,0.0,0.0,10.05,2.0,0.0
20231113:0210,0.0,0.0,0.0,10.58,0.83,0.0
20231113:0310,0.0,0.0,0.0,11.12,0.41,0.0
20231113:0410,0.0,0.0,0.0,11.41,0.48,0.0
20231113:0510,0.0,0.0,0.0,10.37,1.17,0.0
20231113:0610,0.0,2.72,1.4,10.58,1.45,0.0
20231113:0710,34.76,56.11,10.95,10.54,1.52,0.0
20231113:0810,65.24,94.13,19.18,13.66,1.1,0.0
20231113:0910,119.21,195.47,25.52,15.71,1.03,0.0
20231113:1010,260.45,351.0,29.32,16.97,1.1,0.0
20231113:1110,377.93,482.35,30.08,17.73,1.45,0.0
20231113:1210,427.67,536.76,27.68,18.19,1.93,0.0
20231113:1310,440.69,550.25,22.47,18.44,2.14,0.0
20231113:1410,213.39,270.7,15.06,18.41,2.21,0.0
20231113:1510,15.9,32.58,6.07,18.02,1.86,0.0
20231113:1610,0.0,0.0,0.0,17.24,1.86,0.0
20231113:1710,0.0,0.0,0.0,16.3,1.93,0.0
20231113:1810,0.0,0.0,0.0,15.29,1.86,0.0
20231113:1910,0.0,0.0,0.0,14.95,2.0,0.0
20231113:2010,0.0,0.0,0.0,14.74,2.07,0.0
20231113:2110,0.0,0.0,0.0,14.87,1.93,0.0
20231113:2210,0.0,0.0,0.0,14.58,1.79,0.0
20231113:2310,0.0,0.0,0.0,14.78,1.66,0.0
20231114:0010,0.0,0.0,0.0,14.52,1.79,0.0
20231114:0110,0.0,0.0,0.0,14.75,1.59,0.0
20231114:0210,0.0,0.0,0.0,15.15,1.24,0.0
20231114:0310,0.0,0.0,0.0,14.88,1.24,0.0
20231114:0410,0.0,0.0,0.0,14.54,1.45,0.0
20231114:0510,0.0,0.0,0.0,14.54,1.66,0.0
20231114:0610,0.0,0.0,0.0,14.5,1.72,0.0
20231114:0710,22.08,40.73,10.72,15.49,1.72,0.0
20231114:0810,87.41,122.18,18.94,17.25,1.72,0.0
20231114:0910,149.24,203.15,25.26,18.31,2.34,0.0
20231114:1010,241.2,320.93,29.05,19.21,2.62,0.0
20231114:1110,196.81,254.87,29.82,19.72,2.76,0.0
20231114:1210,279.58,353.13,27.43,19.97,3.24,0.0
20231114:1310,291.99,365.33,22.25,19.76,3.72,0.0
20231114:1410,52.35,80.18,14.87,19.43,3.72,0.0
20231114:1510,17.75,35.3,5.9,19.08,3.93,0.0
20231114:1610,0.0,0.0,0.0,18.46,3.17,0.0
20231114:1710,0.0,0.0,0.0,17.99,2.83,0.0
20231114:1810,0.0,0.0,0.0,17.81,3.17,0.0
20231114:1910,0.0,0.0,0.0,17.43,3.93,0.0
20231114:2010,0.0,0.0,0.0,17.26,3.38,0.0
20231114:2110,0.0,0.0,0.0,17.19,3.45,0.0
20231114:2210,0.0,0.0,0.0,17.02,3.38,0.0
20231114:2310,0.0,0.0,0.0,16.93,3.45,0.0
20231115:0010,0.0,0.0,0.0,16.9,3.66,0.0
20231115:0110,0.0,0.0,0.0,16.78,3.66,0.0
20231115:0210,0.0,0.0,0.0,16.81,3.38,0.0
20231115:0310,0.0,0.0,0.0,16.94,3.1,0.0
20231115:0410,0.0,0.0,0.0,17.19,2.97,0.0
20231115:0510,0.0,0.0,0.0,17.16,2.83,0.0
20231115:0610,0.0,0.0,0.0,17.33,2.76,0.0
20231115:0710,31.47,53.4,10.49,17.37,1.86,0.0
20231115:0810,85.52,120.37,18.69,18.2,1.79,0.0
20231115:0910,148.2,209.61,25.0,18.83,2.21,0.0
20231115:1010,186.53,245.13,28.79,19.48,1.86,0.0
20231115:1110,256.74,331.26,29.56,19.95,1.31,0.0
20231115:1210,414.77,533.73,27.2,20.08,0.55,0.0
20231115:1310,226.16,290.29,22.04,20.53,1.66,0.0
20231115:1410,156.33,204.93,14.68,20.37,2.76,0.0
20231115:1510,13.25,28.96,5.74,19.71,3.1,0.0
20231115:1610,0.0,0.0,0.0,18.63,3.38,0.0
20231115:1710,0.0,0.0,0.0,17.88,3.31,0.0
20231115:1810,0.0,0.0,0.0,17.21,3.03,0.0
20231115:1910,0.0,0.0,0.0,16.77,3.03,0.0
20231115:2010,0.0,0.0,0.0,16.2,2.83,0.0
20231115:2110,0.0,0.0,0.0,15.52,2.28,0.0
20231115:2210,0.0,0.0,0.0,14.65,2.07,0.0
20231115:2310,0.0,0.0,0.0,13.8,1.66,0.0
20231116:0010,0.0,0.0,0.0,13.83,1.17,0.0
20231116:0110,0.0,0.0,0.0,13.63,0.97,0.0
20231116:0210,0.0,0.0,0.0,13.18,0.97,0.0
20231116:0310,0.0,0.0,0.0,11.9,1.31,0.0
20231116:0410,0.0,0.0,0.0,11.07,1.59,0.0
20231116:0510,0.0,0.0,0.0,10.6,1.72,0.0
20231116:0610,0.0,0.0,0.0,10.55,1.86,0.0
20231116:0710,41.28,64.26,10.26,10.94,1.38,0.0
20231116:0810,41.38,65.16,18.45,13.89,1.03,0.0
20231116:0910,141.76,205.77,24.75,16.3,1.52,0.0
20231116:1010,251.86,338.77,28.53,17.62,2.97,0.0
20231116:1110,240.12,304.64,29.31,18.03,3.59,0.0
20231116:1210,309.68,385.39,26.97,17.86,3.72,0.0
20231116:1310,197.73,251.32,21.83,17.92,3.86,0.0
20231116:1410,75.23,107.05,14.5,17.33,3.59,0.0
20231116:1510,9.78,23.53,5.58,16.82,2.76,0.0
20231116:1610,0.0,0.0,0.0,16.17,1.93,0.0
20231116:1710,0.0,0.0,0.0,15.43,1.59,0.0
20231116:1810,0.0,0.0,0.0,14.93,1.45,0.0
20231116:1910,0.0,0.0,0.0,15.35,2.62,0.0
20231116:2010,0.0,0.0,0.0,15.17,2.62,0.0
20231116:2110,0.0,0.0,0.0,15.66,2.9,0.0
20231116:2210,0.0,0.0,0.0,15.88,3.93,0.0
20231116:2310,0.0,0.0,0.0,16.49,4.83,0.0
20231117:0010,0.0,0.0,0.0,16.87,5.52,0.0
20231117:0110,0.0,0.0,0.0,17.08,6.0,0.0
20231117:0210,0.0,0.0,0.0,16.87,5.38,0.0
20231117:0310,0.0,0.0,0.0,16.77,4.83,0.0
20231117:0410,0.0,0.0,0.0,16.26,3.79,0.0
20231117:0510,0.0,0.0,0.0,15.98,3.03,0.0
20231117:0610,0.0,0.0,0.0,15.3,2.41,0.0
20231117:0710,38.17,61.54,10.04,15.89,3.17,0.0
20231117:0810,94.72,130.33,18.21,16.63,2.83,0.0
20231117:0910,105.28,181.04,24.5,17.25,3.03,0.0
20231117:1010,248.53,335.9,28.28,17.83,3.52,0.0
20231117:1110,361.68,456.66,29.06,18.22,4.0,0.0
20231117:1210,417.28,515.9,26.74,18.11,4.34,0.0
20231117:1310,363.83,447.65,21.63,18.07,4.48,0.0
20231117:1410,97.36,133.29,14.33,17.78,4.41,0.0
20231117:1510,12.82,28.06,5.43,17.17,4.28,0.0
20231117:1610,0.0,0.0,0.0,16.28,4.21,0.0
20231117:1710,0.0,0.0,0.0,15.52,4.21,0.0
20231117:1810,0.0,0.0,0.0,15.06,4.14,0.0
20231117:1910,0.0,0.0,0.0,14.71,4.28,0.0
20231117:2010,0.0,0.0,0.0,14.19,4.28,0.0
20231117:2110,0.0,0.0,0.0,13.64,4.07,0.0
20231117:2210,0.0,0.0,0.0,13.02,4.07,0.0
20231117:2310,0.0,0.0,0.0,12.37,4.14,0.0
20231118:0010,0.0,0.0,0.0,11.76,3.93,0.0
20231118:0110,0.0,0.0,0.0,11.19,3.79,0.0
20231118:0210,0.0,0.0,0.0,10.69,3.79,0.0
20231118:0310,0.0,0.0,0.0,10.25,3.72,0.0
20231118:0410,0.0,0.0,0.0,9.82,3.66,0.0
20231118:0510,0.0,0.0,0.0,9.42,3.52,0.0
20231118:0610,0.0,0.0,0.0,9.06,3.38,0.0
20231118:0710,29.91,49.78,9.82,9.48,3.03,0.0
20231118:0810,56.24,82.36,17.98,11.27,2.41,0.0
20231118:0910,106.24,181.36,24.25,13.51,2.07,0.0
20231118:1010,253.72,342.18,28.03,15.01,1.79,0.0
20231118:1110,368.04,466.64,28.82,15.84,1.66,0.0
20231118:1210,428.01,533.73,26.52,16.21,1.86,0.0
20231118:1310,445.19,549.71,21.44,16.34,2.48,0.0
20231118:1410,223.97,280.19,14.16,16.13,2.69,0.0
20231118:1510,14.84,30.77,5.29,15.44,2.41,0.0
20231118:1610,0.0,0.0,0.0,14.24,2.48,0.0
20231118:1710,0.0,0.0,0.0,12.93,2.41,0.0
20231118:1810,0.0,0.0,0.0,11.67,2.14,0.0
20231118:1910,0.0,0.0,0.0,10.88,2.28,0.0
20231118:2010,0.0,0.0,0.0,10.0,2.14,0.0
20231118:2110,0.0,0.0,0.0,9.33,1.93,0.0
20231118:2210,0.0,0.0,0.0,8.98,1.72,0.0
20231118:2310,0.0,0.0,0.0,8.59,1.59,0.0
20231119:0010,0.0,0.0,0.0,8.09,1.66,0.0
20231119:0110,0.0,0.0,0.0,7.52,1.72,0.0
20231119:0210,0.0,0.0,0.0,7.17,1.86,0.0
20231119:0310,0.0,0.0,0.0,7.02,1.86,0.0
20231119:0410,0.0,0.0,0.0,6.99,1.93,0.0
20231119:0510,0.0,0.0,0.0,7.11,2.0,0.0
20231119:0610,0.0,0.0,0.0,7.22,2.0,0.0
20231119:0710,32.26,52.49,9.6,8.16,1.93,0.0
20231119:0810,82.06,113.13,17.74,11.74,1.72,0.0
20231119:0910,109.92,180.18,24.01,14.21,1.59,0.0
20231119:1010,202.14,262.09,27.79,15.67,1.72,0.0
20231119:1110,115.62,155.16,28.59,16.34,1.93,0.0
20231119:1210,211.98,269.13,26.31,16.65,2.07,0.0
20231119:1310,217.86,275.15,21.25,16.69,2.0,0.0
20231119:1410,197.65,251.06,14.0,16.84,1.72,0.0
20231119:1510,14.1,29.87,5.15,16.53,1.38,0.0
20231119:1610,0.0,0.0,0.0,15.62,1.38,0.0
20231119:1710,0.0,0.0,0.0,14.5,1.38,0.0
20231119:1810,0.0,0.0,0.0,13.47,1.45,0.0
20231119:1910,0.0,0.0,0.0,14.23,1.03,0.0
20231119:2010,0.0,0.0,0.0,13.68,1.17,0.0
20231119:2110,0.0,0.0,0.0,13.4,1.17,0.0
20231119:2210,0.0,0.0,0.0,13.63,1.03,0.0
20231119:2310,0.0,0.0,0.0,13.7,1.1,0.0
20231120:0010,0.0,0.0,0.0,13.66,1.24,0.0
20231120:0110,0.0,0.0,0.0,13.73,1.31,0.0
20231120:0210,0.0,0.0,0.0,13.94,1.24,0.0
20231120:0310,0.0,0.0,0.0,13.86,1.31,0.0
20231120:0410,0.0,0.0,0.0,13.94,1.24,0.0
20231120:0510,0.0,0.0,0.0,13.55,1.45,0.0
20231120:0610,0.0,0.0,0.0,13.53,1.59,0.0
20231120:0710,2.29,10.86,9.38,13.82,1.45,0.0
20231120:0810,54.22,81.46,17.51,15.63,1.45,0.0
20231120:0910,15.7,32.16,23.77,16.92,1.86,0.0
20231120:1010,78.6,111.63,27.55,17.75,2.9,0.0
20231120:1110,148.02,194.2,28.36,17.74,3.24,0.0
20231120:1210,106.99,145.47,26.1,17.94,3.59,0.0
20231120:1310,143.74,188.24,21.07,17.73,3.59,0.0
20231120:1410,63.69,93.3,13.85,17.47,3.38,0.0
20231120:1510,2.69,11.77,5.02,17.16,2.83,0.0
20231120:1610,0.0,0.0,0.0,16.61,2.34,0.0
20231120:1710,0.0,0.0,0.0,16.19,2.34,0.0
20231120:1810,0.0,0.0,0.0,16.1,2.62,0.0
20231120:1910,0.0,0.0,0.0,16.36,2.62,0.0
20231120:2010,0.0,0.0,0.0,16.2,2.76,0.0
20231120:2110,0.0,0.0,0.0,16.01,2.83,0.0
20231120:2210,0.0,0.0,0.0,15.63,3.03,0.0
20231120:2310,0.0,0.0,0.0,15.71,3.17,0.0
20231121:0010,0.0,0.0,0.0,15.51,3.03,0.0
20231121:0110,0.0,0.0,0.0,15.42,2.83,0.0
20231121:0210,0.0,0.0,0.0,15.21,2.55,0.0
20231121:0310,0.0,0.0,0.0,15.16,2.34,0.0
20231121:0410,0.0,0.0,0.0,15.12,2.28,0.0
20231121:0510,0.0,0.0,0.0,14.93,2.41,0.0
20231121:0610,0.0,0.0,0.0,15.02,2.62,0.0
20231121:0710,31.82,53.4,9.17,15.43,2.97,0.0
20231121:0810,54.31,81.46,17.29,15.7,2.97,0.0
20231121:0910,34.31,56.76,23.54,16.36,3.38,0.0
20231121:1010,146.99,192.63,27.32,16.5,3.38,0.0
20231121:1110,177.88,228.77,28.14,16.91,3.72,0.0
20231121:1210,211.43,267.16,25.9,16.95,4.14,0.0
20231121:1310,163.4,210.01,20.9,16.8,4.48,0.0
20231121:1410,112.65,150.43,13.7,16.56,4.48,0.0
20231121:1510,11.04,25.34,4.89,16.03,4.0,0.0
20231121:1610,0.0,0.0,0.0,15.26,3.59,0.0
20231121:1710,0.0,0.0,0.0,14.78,3.86,0.0
20231121:1810,0.0,0.0,0.0,14.42,3.45,0.0
20231121:1910,0.0,0.0,0.0,14.23,2.14,0.0
20231121:2010,0.0,0.0,0.0,13.62,2.14,0.0
20231121:2110,0.0,0.0,0.0,13.0,2.14,0.0
20231121:2210,0.0,0.0,0.0,12.6,2.28,0.0
20231121:2310,0.0,0.0,0.0,12.24,2.28,0.0
20231122:0010,0.0,0.0,0.0,12.36,2.14,0.0
20231122:0110,0.0,0.0,0.0,11.91,1.72,0.0
20231122:0210,0.0,0.0,0.0,11.16,1.45,0.0
20231122:0310,0.0,0.0,0.0,11.39,1.72,0.0
20231122:0410,0.0,0.0,0.0,10.92,2.34,0.0
20231122:0510,0.0,0.0,0.0,10.55,2.83,0.0
20231122:0610,0.0,0.0,0.0,10.47,3.1,0.0
20231122:0710,25.41,44.35,8.95,10.98,2.48,0.0
20231122:0810,75.78,105.89,17.07,12.37,2.62,0.0
20231122:0910,125.11,185.69,23.31,13.72,2.9,0.0
20231122:1010,234.93,318.6,27.09,14.7,2.9,0.0
20231122:1110,355.65,448.76,27.93,15.57,2.83,0.0
20231122:1210,406.35,504.16,25.71,16.23,2.62,0.0
20231122:1310,303.76,376.31,20.73,16.56,2.69,0.0
20231122:1410,218.37,274.39,13.56,16.38,2.41,0.0
20231122:1510,12.29,27.15,4.77,15.8,3.03,0.0
20231122:1610,0.0,0.0,0.0,14.59,3.86,0.0
20231122:1710,0.0,0.0,0.0,13.54,4.41,0.0
20231122:1810,0.0,0.0,0.0,12.68,4.62,0.0
20231122:1910,0.0,0.0,0.0,12.18,4.14,0.0
20231122:2010,0.0,0.0,0.0,11.65,4.21,0.0
20231122:2110,0.0,0.0,0.0,11.24,4.41,0.0
20231122:2210,0.0,0.0,0.0,10.96,4.62,0.0
20231122:2310,0.0,0.0,0.0,10.79,4.55,0.0
20231123:0010,0.0,0.0,0.0,10.59,4.48,0.0
20231123:0110,0.0,0.0,0.0,10.51,4.69,0.0
20231123:0210,0.0,0.0,0.0,10.51,4.76,0.0
20231123:0310,0.0,0.0,0.0,10.44,4.69,0.0
20231123:0410,0.0,0.0,0.0,10.58,4.62,0.0
20231123:0510,0.0,0.0,0.0,10.5,4.62,0.0
20231123:0610,0.0,0.0,0.0,10.51,4.76,0.0
20231123:0710,34.64,56.11,8.75,11.69,4.83,0.0
20231123:0810,68.9,97.75,16.85,12.73,4.55,0.0
20231123:0910,123.47,183.03,23.09,14.44,4.69,0.0
20231123:1010,44.23,69.06,26.87,15.9,4.41,0.0
20231123:1110,134.21,177.03,27.72,17.11,4.21,0.0
20231123:1210,226.3,286.32,25.52,17.96,3.79,0.0
20231123:1310,340.62,423.32,20.57,18.41,3.24,0.0
20231123:1410,323.32,403.27,13.42,18.38,2.55,0.0
20231123:1510,11.53,26.25,4.66,17.77,2.34,0.0
20231123:1610,0.0,0.0,0.0,16.3,2.55,0.0
20231123:1710,0.0,0.0,0.0,14.88,2.76,0.0
20231123:1810,0.0,0.0,0.0,13.89,2.83,0.0
20231123:1910,0.0,0.0,0.0,13.67,3.31,0.0
20231123:2010,0.0,0.0,0.0,13.08,3.1,0.0
20231123:2110,0.0,0.0,0.0,12.53,2.9,0.0
20231123:2210,0.0,0.0,0.0,11.91,2.62,0.0
20231123:2310,0.0,0.0,0.0,11.39,2.48,0.0
20231124:0010,0.0,0.0,0.0,10.98,2.55,0.0
20231124:0110,0.0,0.0,0.0,10.68,2.55,0.0
20231124:0210,0.0,0.0,0.0,10.45,2.41,0.0
20231124:0310,0.0,0.0,0.0,10.24,2.21,0.0
20231124:0410,0.0,0.0,0.0,9.95,2.07,0.0
20231124:0510,0.0,0.0,0.0,9.55,1.93,0.0
20231124:0610,0.0,0.0,0.0,9.22,1.72,0.0
20231124:0710,31.96,52.49,8.54,9.96,1.72,0.0
20231124:0810,75.52,105.89,16.64,12.64,1.45,0.0
20231124:0910,129.77,184.93,22.87,14.95,1.1,0.0
20231124:1010,220.42,304.31,26.65,16.14,0.69,0.0
20231124:1110,202.57,261.62,27.51,16.74,0.55,0.0
20231124:1210,219.83,280.38,25.34,16.97,1.1,0.0
20231124:1310,82.48,116.19,20.41,16.9,1.03,0.0
20231124:1410,123.08,163.88,13.29,16.78,1.03,0.0
20231124:1510,8.04,20.82,4.55,16.27,0.97,0.0
20231124:1610,0.0,0.0,0.0,15.23,0.9,0.0
20231124:1710,0.0,0.0,0.0,14.48,0.97,0.0
20231124:1810,0.0,0.0,0.0,13.66,1.38,0.0
20231124:1910,0.0,0.0,0.0,14.46,0.97,0.0
20231124:2010,0.0,0.0,0.0,13.65,1.17,0.0
20231124:2110,0.0,0.0,0.0,13.16,1.38,0.0
20231124:2210,0.0,0.0,0.0,12.48,2.0,0.0
20231124:2310,0.0,0.0,0.0,12.74,2.55,0.0
20231125:0010,0.0,0.0,0.0,13.12,2.9,0.0
20231125:0110,0.0,0.0,0.0,13.43,2.55,0.0
20231125:0210,0.0,0.0,0.0,13.31,2.83,0.0
20231125:0310,0.0,0.0,0.0,12.86,4.41,0.0
20231125:0410,0.0,0.0,0.0,11.79,5.79,0.0
20231125:0510,0.0,0.0,0.0,10.78,6.21,0.0
20231125:0610,0.0,0.0,0.0,9.77,6.76,0.0
20231125:0710,24.92,43.44,8.34,9.85,8.28,0.0
20231125:0810,52.18,76.93,16.43,10.21,8.21,0.0
20231125:0910,89.06,157.73,22.66,10.64,8.97,0.0
20231125:1010,236.23,312.68,26.44,10.91,9.72,0.0
20231125:1110,360.48,436.68,27.32,10.81,9.52,0.0
20231125:1210,424.57,500.61,25.16,10.64,9.45,0.0
20231125:1310,434.87,508.33,20.26,10.4,9.52,0.0
20231125:1410,352.86,413.77,13.17,9.72,8.9,0.0
20231125:1510,11.5,25.34,4.45,8.99,8.62,0.0
20231125:1610,0.0,0.0,0.0,8.18,8.28,0.0
20231125:1710,0.0,0.0,0.0,7.72,8.0,0.0
20231125:1810,0.0,0.0,0.0,7.36,7.52,0.0
20231125:1910,0.0,0.0,0.0,7.19,6.28,0.0
20231125:2010,0.0,0.0,0.0,6.93,5.52,0.0
20231125:2110,0.0,0.0,0.0,6.62,4.76,0.0
20231125:2210,0.0,0.0,0.0,6.28,4.48,0.0
20231125:2310,0.0,0.0,0.0,5.89,4.21,0.0
20231126:0010,0.0,0.0,0.0,5.49,3.72,0.0
20231126:0110,0.0,0.0,0.0,5.06,3.17,0.0
20231126:0210,0.0,0.0,0.0,4.49,2.69,0.0
20231126:0310,0.0,0.0,0.0,3.68,2.21,0.0
20231126:0410,0.0,0.0,0.0,2.8,1.79,0.0
20231126:0510,0.0,0.0,0.0,2.7,1.59,0.0
20231126:0610,0.0,0.0,0.0,2.63,1.52,0.0
20231126:0710,24.33,41.63,8.14,2.69,2.0,0.0
20231126:0810,50.04,73.31,16.23,5.58,1.66,0.0
20231126:0910,88.62,157.24,22.45,8.33,1.52,0.0
20231126:1010,233.7,315.97,26.24,9.9,1.31,0.0
20231126:1110,337.38,422.76,27.13,10.89,0.9,0.0
20231126:1210,309.86,382.83,24.99,11.54,0.55,0.0
20231126:1310,423.51,523.1,20.12,11.87,0.48,0.0
20231126:1410,381.96,469.08,13.05,11.96,0.76,0.0
20231126:1510,8.26,20.82,4.36,11.73,1.03,0.0
20231126:1610,0.0,0.0,0.0,11.05,0.69,0.0
20231126:1710,0.0,0.0,0.0,10.2,0.83,0.0
20231126:1810,0.0,0.0,0.0,8.43,1.31,0.0
20231126:1910,0.0,0.0,0.0,8.49,1.38,0.0
20231126:2010,0.0,0.0,0.0,7.2,1.79,0.0
20231126:2110,0.0,0.0,0.0,6.71,2.14,0.0
20231126:2210,0.0,0.0,0.0,6.57,2.34,0.0
20231126:2310,0.0,0.0,0.0,6.71,2.55,0.0
20231127:0010,0.0,0.0,0.0,6.79,2.69,0.0
20231127:0110,0.0,0.0,0.0,6.52,2.83,0.0
20231127:0210,0.0,0.0,0.0,6.29,2.69,0.0
20231127:0310,0.0,0.0,0.0,6.2,2.55,0.0
20231127:0410,0.0,0.0,0.0,6.22,2.41,0.0
20231127:0510,0.0,0.0,0.0,6.25,2.21,0.0
20231127:0610,0.0,0.0,0.0,6.77,2.14,0.0
20231127:0710,7.25,19.01,7.95,8.07,2.76,0.0
20231127:0810,82.35,112.23,16.03,9.39,2.55,0.0
20231127:0910,115.97,153.37,22.25,10.73,2.55,0.0
20231127:1010,160.48,205.57,26.04,11.83,2.9,0.0
20231127:1110,194.84,245.03,26.94,12.74,3.38,0.0
20231127:1210,257.09,317.01,24.83,13.32,3.38,0.0
20231127:1310,89.73,122.79,19.99,13.76,3.1,0.0
20231127:1410,9.4,22.7,12.94,13.8,2.62,0.0
20231127:1510,1.84,9.96,4.27,13.36,2.55,0.0
20231127:1610,0.0,0.0,0.0,12.47,2.76,0.0
20231127:1710,0.0,0.0,0.0,11.64,3.24,0.0
20231127:1810,0.0,0.0,0.0,11.77,3.1,0.0
20231127:1910,0.0,0.0,0.0,11.45,2.41,0.0
20231127:2010,0.0,0.0,0.0,11.26,2.34,0.0
20231127:2110,0.0,0.0,0.0,11.44,3.03,0.0
20231127:2210,0.0,0.0,0.0,11.79,3.93,0.0
20231127:2310,0.0,0.0,0.0,12.66,5.1,0.0
20231128:0010,0.0,0.0,0.0,13.14,5.86,0.0
20231128:0110,0.0,0.0,0.0,13.38,6.48,0.0
20231128:0210,0.0,0.0,0.0,13.5,6.07,0.0
20231128:0310,0.0,0.0,0.0,13.45,5.72,0.0
20231128:0410,0.0,0.0,0.0,13.12,6.34,0.0
20231128:0510,0.0,0.0,0.0,13.13,6.28,0.0
20231128:0610,0.0,0.0,0.0,13.26,6.14,0.0
20231128:0710,29.42,49.78,7.76,12.98,6.14,0.0
20231128:0810,79.4,110.42,15.83,13.73,6.07,0.0
20231128:0910,112.19,150.3,22.05,14.18,6.62,0.0
20231128:1010,34.01,55.81,25.85,14.05,5.38,0.0
20231128:1110,326.31,407.03,26.77,14.1,5.24,0.0
20231128:1210,390.62,475.49,24.68,14.49,5.31,0.0
20231128:1310,395.89,476.53,19.86,13.94,5.59,0.0
20231128:1410,328.13,397.61,12.84,13.98,4.76,0.0
20231128:1510,4.8,15.39,4.19,13.7,4.55,0.0
20231128:1610,0.0,0.0,0.0,12.75,4.14,0.0
20231128:1710,0.0,0.0,0.0,12.5,3.31,0.0
20231128:1810,0.0,0.0,0.0,11.9,2.62,0.0
20231128:1910,0.0,0.0,0.0,11.38,2.34,0.0
20231128:2010,0.0,0.0,0.0,10.47,2.21,0.0
20231128:2110,0.0,0.0,0.0,9.74,1.93,0.0
20231128:2210,0.0,0.0,0.0,9.35,1.72,0.0
20231128:2310,0.0,0.0,0.0,9.55,1.38,0.0
20231129:0010,0.0,0.0,0.0,9.23,1.17,0.0
20231129:0110,0.0,0.0,0.0,9.19,1.03,0.0
20231129:0210,0.0,0.0,0.0,8.36,1.24,0.0
20231129:0310,0.0,0.0,0.0,7.65,1.45,0.0
20231129:0410,0.0,0.0,0.0,6.99,1.79,0.0
20231129:0510,0.0,0.0,0.0,6.77,2.07,0.0
20231129:0610,0.0,0.0,0.0,6.45,2.21,0.0
20231129:0710,26.04,44.35,7.57,6.17,1.79,0.0
20231129:0810,82.07,111.32,15.64,7.86,1.86,0.0
20231129:0910,110.51,167.52,21.86,10.08,1.79,0.0
20231129:1010,217.01,297.43,25.67,11.83,1.66,0.0
20231129:1110,330.14,417.25,26.6,12.72,1.52,0.0
20231129:1210,395.38,489.04,24.53,13.45,1.72,0.0
20231129:1310,391.2,480.62,19.73,13.78,1.79,0.0
20231129:1410,307.51,377.91,12.74,13.89,2.0,0.0
20231129:1510,9.37,22.63,4.11,13.37,1.72,0.0
20231129:1610,0.0,0.0,0.0,12.69,1.93,0.0
20231129:1710,0.0,0.0,0.0,11.76,2.07,0.0
20231129:1810,0.0,0.0,0.0,11.38,2.14,0.0
20231129:1910,0.0,0.0,0.0,11.16,2.21,0.0
20231129:2010,0.0,0.0,0.0,11.58,2.48,0.0
20231129:2110,0.0,0.0,0.0,11.46,2.83,0.0
20231129:2210,0.0,0.0,0.0,11.34,2.69,0.0
20231129:2310,0.0,0.0,0.0,11.08,2.55,0.0
20231130:0010,0.0,0.0,0.0,10.97,2.48,0.0
20231130:0110,0.0,0.0,0.0,11.31,2.41,0.0
20231130:0210,0.0,0.0,0.0,11.83,2.83,0.0
20231130:0310,0.0,0.0,0.0,12.19,3.45,0.0
20231130:0410,0.0,0.0,0.0,12.12,4.0,0.0
20231130:0510,0.0,0.0,0.0,11.97,4.9,0.0
20231130:0610,0.0,0.0,0.0,12.38,5.59,0.0
20231130:0710,18.99,36.2,7.39,13.29,5.66,0.0
20231130:0810,64.08,92.32,15.45,13.58,5.24,0.0
20231130:0910,60.96,88.92,21.68,14.42,4.69,0.0
20231130:1010,120.68,160.04,25.49,15.06,4.14,0.0
20231130:1110,35.84,58.65,26.43,16.26,4.34,0.0
20231130:1210,37.3,60.54,24.39,16.5,4.69,0.0
20231130:1310,68.7,99.24,19.62,17.21,5.24,0.0
20231130:1410,119.29,158.57,12.65,17.34,5.72,0.0
20231130:1510,8.59,21.72,4.04,17.1,5.31,0.0
20231130:1610,0.0,0.0,0.0,16.59,4.76,0.0
20231130:1710,0.0,0.0,0.0,16.41,4.41,0.0
20231130:1810,0.0,0.0,0.0,16.16,4.14,0.0
20231130:1910,0.0,0.0,0.0,16.11,4.41,0.0
20231130:2010,0.0,0.0,0.0,16.01,4.48,0.0
20231130:2110,0.0,0.0,0.0,16.01,4.34,0.0
20231130:2210,0.0,0.0,0.0,15.97,4.28,0.0
20231130:2310,0.0,0.0,0.0,15.88,4.21,0.0
20231201:0010,0.0,0.0,0.0,15.86,4.0,0.0
20231201:0110,0.0,0.0,0.0,15.59,3.72,0.0
20231201:0210,0.0,0.0,0.0,15.32,3.72,0.0
20231201:0310,0.0,0.0,0.0,15.1,3.86,0.0
20231201:0410,0.0,0.0,0.0,14.9,4.07,0.0
20231201:0510,0.0,0.0,0.0,14.62,4.14,0.0
20231201:0610,0.0,0.0,0.0,14.66,4.48,0.0
20231201:0710,23.53,42.54,7.21,15.08,4.76,0.0
20231201:0810,47.72,73.31,15.27,15.79,5.1,0.0
20231201:0910,112.48,166.87,21.5,16.93,5.31,0.0
20231201:1010,201.63,277.21,25.31,17.98,6.07,0.0
