Latitude (decimal degrees):	41.893
Longitude (decimal degrees):	12.483
Elevation (m):	42
Radiation database:	PVGIS-SARAH3


Slope: 30 deg. 
Azimuth: -179 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20231020:1810,0.0,0.0,0.0,21.89,1.03,0.0
20231020:1910,0.0,0.0,0.0,22.36,1.93,0.0
20231020:2010,0.0,0.0,0.0,21.76,1.03,0.0
20231020:2110,0.0,0.0,0.0,21.35,1.93,0.0
20231020:2210,0.0,0.0,0.0,20.23,2.83,0.0
20231020:2310,0.0,0.0,0.0,19.58,3.38,0.0
20231021:0010,0.0,0.0,0.0,19.43,3.17,0.0
20231021:0110,0.0,0.0,0.0,19.56,3.31,0.0
20231021:0210,0.0,0.0,0.0,19.39,4.07,0.0
20231021:0310,0.0,0.0,0.0,19.23,4.14,0.0
20231021:0410,0.0,0.0,0.0,19.18,3.59,0.0
20231021:0510,0.0,0.0,0.0,19.13,3.45,0.0
20231021:0610,13.32,28.96,6.63,18.81,3.52,0.0
20231021:0710,67.23,98.18,16.64,18.48,3.79,0.0
20231021:0810,105.91,144.68,25.42,18.21,3.52,0.0
20231021:0910,145.56,192.24,32.32,18.54,3.59,0.0
20231021:1010,207.77,271.37,36.52,19.21,3.59,0.0
20231021:1110,209.53,274.24,37.35,20.31,3.66,0.0
20231021:1210,99.9,174.38,34.65,20.11,4.0,0.0
20231021:1310,133.62,193.11,28.9,19.97,3.45,0.0
20231021:1410,29.79,63.52,20.89,19.89,2.48,0.0
20231021:1510,47.42,74.22,11.38,19.65,2.62,0.0
20231021:1610,0.0,0.0,0.0,18.5,2.21,0.0
20231021:1710,0.0,0.0,0.0,18.15,2.0,0.0
20231021:1810,0.0,0.0,0.0,17.75,1.86,0.0
20231021:1910,0.0,0.0,0.0,17.34,3.52,0.0
20231021:2010,0.0,0.0,0.0,17.38,3.59,0.0
20231021:2110,0.0,0.0,0.0,17.14,3.38,0.0
20231021:2210,0.0,0.0,0.0,17.1,3.03,0.0
20231021:2310,0.0,0.0,0.0,17.29,2.76,0.0
20231022:0010,0.0,0.0,0.0,17.55,2.28,0.0
20231022:0110,0.0,0.0,0.0,17.83,2.14,0.0
20231022:0210,0.0,0.0,0.0,17.95,2.28,0.0
20231022:0310,0.0,0.0,0.0,17.6,2.14,0.0
20231022:0410,0.0,0.0,0.0,17.15,1.86,0.0
20231022:0510,0.0,0.0,0.0,16.46,1.72,0.0
20231022:0610,18.0,35.3,6.4,16.28,1.72,0.0
20231022:0710,47.69,74.22,16.39,18.29,1.52,0.0
20231022:0810,108.5,162.08,25.14,20.25,1.86,0.0
20231022:0910,91.33,128.65,32.0,20.81,2.34,0.0
20231022:1010,133.4,179.81,36.18,21.2,2.48,0.0
20231022:1110,133.63,211.91,36.99,21.77,2.48,0.0
20231022:1210,89.15,164.13,34.3,21.84,2.48,0.0
20231022:1310,87.55,148.15,28.57,21.6,2.62,0.0
20231022:1410,49.79,84.07,20.59,21.42,2.69,0.0
20231022:1510,46.35,73.31,11.1,21.03,2.07,0.0
20231022:1610,0.0,0.0,0.0,20.39,1.38,0.0
20231022:1710,0.0,0.0,0.0,19.09,0.97,0.0
20231022:1810,0.0,0.0,0.0,19.57,0.62,0.0
20231022:1910,0.0,0.0,0.0,19.36,0.69,0.0
20231022:2010,0.0,0.0,0.0,19.25,0.69,0.0
20231022:2110,0.0,0.0,0.0,18.62,1.03,0.0
20231022:2210,0.0,0.0,0.0,17.06,1.38,0.0
20231022:2310,0.0,0.0,0.0,16.0,1.72,0.0
20231023:0010,0.0,0.0,0.0,15.34,1.93,0.0
20231023:0110,0.0,0.0,0.0,15.25,2.07,0.0
20231023:0210,0.0,0.0,0.0,15.26,2.28,0.0
20231023:0310,0.0,0.0,0.0,15.16,2.41,0.0
20231023:0410,0.0,0.0,0.0,15.13,2.55,0.0
20231023:0510,0.0,0.0,0.0,15.17,2.76,0.0
20231023:0610,18.77,36.2,6.17,15.28,2.9,0.0
20231023:0710,59.37,87.79,16.13,16.23,3.03,0.0
20231023:0810,64.65,115.63,24.86,18.38,2.9,0.0
20231023:0910,105.06,172.79,31.69,20.57,3.1,0.0
20231023:1010,116.92,192.99,35.83,21.98,3.59,0.0
20231023:1110,111.33,189.16,36.64,22.76,3.86,0.0
20231023:1210,80.05,153.69,33.95,23.17,3.93,0.0
20231023:1310,98.66,157.71,28.24,23.27,4.07,0.0
20231023:1410,43.17,73.52,20.29,23.07,4.0,0.0
20231023:1510,43.23,69.69,10.82,22.54,3.72,0.0
20231023:1610,0.0,0.0,0.0,21.56,3.52,0.0
20231023:1710,0.0,0.0,0.0,20.56,3.45,0.0
20231023:1810,0.0,0.0,0.0,19.9,3.45,0.0
20231023:1910,0.0,0.0,0.0,19.66,3.38,0.0
20231023:2010,0.0,0.0,0.0,19.28,3.17,0.0
20231023:2110,0.0,0.0,0.0,18.92,3.1,0.0
20231023:2210,0.0,0.0,0.0,18.54,3.1,0.0
20231023:2310,0.0,0.0,0.0,18.14,2.97,0.0
20231024:0010,0.0,0.0,0.0,17.72,2.76,0.0
20231024:0110,0.0,0.0,0.0,17.36,2.9,0.0
20231024:0210,0.0,0.0,0.0,17.36,3.03,0.0
20231024:0310,0.0,0.0,0.0,17.26,3.24,0.0
20231024:0410,0.0,0.0,0.0,17.4,3.45,0.0
20231024:0510,0.0,0.0,0.0,17.55,3.79,0.0
20231024:0610,17.22,34.39,5.94,17.89,4.07,0.0
20231024:0710,74.81,107.7,15.88,19.62,4.97,0.0
20231024:0810,127.3,175.59,24.58,21.19,5.1,0.0
20231024:0910,137.69,202.52,31.37,22.27,6.34,0.0
20231024:1010,102.03,141.9,35.49,22.64,7.38,0.0
20231024:1110,193.78,254.28,36.29,22.63,7.38,0.0
20231024:1210,127.99,173.14,33.61,22.64,7.52,0.0
20231024:1310,92.06,129.6,27.92,22.15,7.31,0.0
20231024:1410,90.2,127.38,19.99,22.02,6.48,0.0
20231024:1510,10.1,24.44,10.54,21.76,6.34,0.0
20231024:1610,0.0,0.0,0.0,21.55,5.52,0.0
20231024:1710,0.0,0.0,0.0,20.85,5.86,0.0
20231024:1810,0.0,0.0,0.0,19.92,5.17,0.0
20231024:1910,0.0,0.0,0.0,19.8,5.31,0.0
20231024:2010,0.0,0.0,0.0,19.62,5.93,0.0
20231024:2110,0.0,0.0,0.0,19.36,5.03,0.0
20231024:2210,0.0,0.0,0.0,19.16,4.48,0.0
20231024:2310,0.0,0.0,0.0,18.85,4.28,0.0
20231025:0010,0.0,0.0,0.0,18.63,4.21,0.0
20231025:0110,0.0,0.0,0.0,18.55,4.14,0.0
20231025:0210,0.0,0.0,0.0,18.24,4.14,0.0
20231025:0310,0.0,0.0,0.0,18.24,4.21,0.0
20231025:0410,0.0,0.0,0.0,18.24,4.07,0.0
20231025:0510,0.0,0.0,0.0,18.18,4.07,0.0
20231025:0610,5.19,16.29,5.71,18.15,3.93,0.0
20231025:0710,55.66,84.17,15.63,18.83,2.9,0.0
20231025:0810,103.95,143.43,24.29,19.95,3.45,0.0
20231025:0910,142.99,205.85,31.06,20.31,4.55,0.0
20231025:1010,196.21,262.91,35.16,20.66,5.24,0.0
20231025:1110,179.65,234.56,35.94,20.41,4.97,0.0
20231025:1210,86.65,155.33,33.27,20.55,4.9,0.0
20231025:1310,115.92,170.42,27.61,20.55,4.34,0.0
20231025:1410,84.1,119.47,19.7,20.49,3.93,0.0
20231025:1510,33.84,57.02,10.27,20.16,3.31,0.0
20231025:1610,0.0,0.0,0.0,19.65,2.83,0.0
20231025:1710,0.0,0.0,0.0,18.95,2.55,0.0
20231025:1810,0.0,0.0,0.0,18.39,2.41,0.0
20231025:1910,0.0,0.0,0.0,18.04,2.28,0.0
20231025:2010,0.0,0.0,0.0,17.15,2.34,0.0
20231025:2110,0.0,0.0,0.0,17.14,2.28,0.0
20231025:2210,0.0,0.0,0.0,17.34,2.21,0.0
20231025:2310,0.0,0.0,0.0,16.98,2.07,0.0
20231026:0010,0.0,0.0,0.0,16.88,2.14,0.0
20231026:0110,0.0,0.0,0.0,17.26,1.93,0.0
20231026:0210,0.0,0.0,0.0,17.49,1.66,0.0
20231026:0310,0.0,0.0,0.0,17.49,1.31,0.0
20231026:0410,0.0,0.0,0.0,17.88,0.62,0.0
20231026:0510,0.0,0.0,0.0,17.53,0.76,0.0
20231026:0610,14.71,30.77,5.48,16.79,0.97,0.0
20231026:0710,46.99,73.31,15.38,17.88,0.62,0.0
20231026:0810,42.79,85.64,24.01,19.41,1.38,0.0
20231026:0910,63.69,94.6,30.75,20.36,3.17,0.0
20231026:1010,194.49,258.04,34.82,20.89,4.41,0.0
20231026:1110,197.66,260.12,35.6,21.28,5.03,0.0
20231026:1210,166.89,231.18,32.94,21.35,5.1,0.0
20231026:1310,49.77,77.57,27.29,21.35,4.62,0.0
20231026:1410,97.21,135.76,19.41,21.44,4.41,0.0
20231026:1510,33.71,57.02,10.01,21.03,4.55,0.0
20231026:1610,0.0,0.0,0.0,20.4,4.48,0.0
20231026:1710,0.0,0.0,0.0,19.8,3.93,0.0
20231026:1810,0.0,0.0,0.0,19.83,4.07,0.0
20231026:1910,0.0,0.0,0.0,20.16,4.41,0.0
20231026:2010,0.0,0.0,0.0,20.22,4.9,0.0
20231026:2110,0.0,0.0,0.0,20.32,5.59,0.0
20231026:2210,0.0,0.0,0.0,20.33,5.79,0.0
20231026:2310,0.0,0.0,0.0,20.17,5.52,0.0
20231027:0010,0.0,0.0,0.0,20.11,5.45,0.0
20231027:0110,0.0,0.0,0.0,20.21,5.17,0.0
20231027:0210,0.0,0.0,0.0,20.07,5.52,0.0
20231027:0310,0.0,0.0,0.0,20.31,6.07,0.0
20231027:0410,0.0,0.0,0.0,20.28,6.69,0.0
20231027:0510,0.0,0.0,0.0,20.11,6.48,0.0
20231027:0610,3.13,12.67,5.25,19.41,7.45,0.0
20231027:0710,25.6,46.16,15.12,20.34,7.17,0.0
20231027:0810,49.21,76.62,23.73,20.95,7.72,0.0
20231027:0910,150.47,199.77,30.44,21.2,7.72,0.0
20231027:1010,131.3,175.97,34.49,21.24,7.93,0.0
20231027:1110,159.88,228.47,35.25,21.26,8.0,0.0
20231027:1210,87.0,122.98,32.61,21.27,7.93,0.0
20231027:1310,138.76,186.13,26.98,21.17,7.93,0.0
20231027:1410,91.71,128.52,19.13,20.95,7.38,0.0
20231027:1510,38.06,62.45,9.75,20.5,6.34,0.0
20231027:1610,0.0,0.0,0.0,19.78,5.45,0.0
20231027:1710,0.0,0.0,0.0,19.16,4.83,0.0
20231027:1810,0.0,0.0,0.0,18.76,4.69,0.0
20231027:1910,0.0,0.0,0.0,18.77,5.1,0.0
20231027:2010,0.0,0.0,0.0,18.48,4.48,0.0
20231027:2110,0.0,0.0,0.0,18.26,4.48,0.0
20231027:2210,0.0,0.0,0.0,18.37,4.55,0.0
20231027:2310,0.0,0.0,0.0,18.2,4.55,0.0
20231028:0010,0.0,0.0,0.0,17.99,4.14,0.0
20231028:0110,0.0,0.0,0.0,17.85,3.86,0.0
20231028:0210,0.0,0.0,0.0,17.85,4.21,0.0
20231028:0310,0.0,0.0,0.0,17.85,4.55,0.0
20231028:0410,0.0,0.0,0.0,17.8,4.41,0.0
20231028:0510,0.0,0.0,0.0,17.71,4.28,0.0
20231028:0610,12.17,27.15,5.02,17.55,3.93,0.0
20231028:0710,44.11,69.69,14.87,18.44,2.97,0.0
20231028:0810,53.1,91.77,23.45,19.68,3.24,0.0
20231028:0910,156.06,214.73,30.13,20.21,3.72,0.0
20231028:1010,184.21,249.93,34.16,20.75,3.86,0.0
20231028:1110,196.82,261.06,34.92,21.14,4.0,0.0
20231028:1210,175.62,237.1,32.28,21.19,4.07,0.0
20231028:1310,136.37,187.4,26.68,21.1,4.07,0.0
20231028:1410,95.15,133.04,18.85,20.88,3.86,0.0
20231028:1510,16.33,33.49,9.49,20.5,3.45,0.0
20231028:1610,0.0,0.0,0.0,19.82,2.83,0.0
20231028:1710,0.0,0.0,0.0,18.97,2.21,0.0
20231028:1810,0.0,0.0,0.0,17.98,1.79,0.0
20231028:1910,0.0,0.0,0.0,17.73,2.0,0.0
20231028:2010,0.0,0.0,0.0,17.68,1.72,0.0
20231028:2110,0.0,0.0,0.0,17.41,1.66,0.0
20231028:2210,0.0,0.0,0.0,17.2,1.45,0.0
20231028:2310,0.0,0.0,0.0,16.58,1.45,0.0
20231029:0010,0.0,0.0,0.0,15.86,1.79,0.0
20231029:0110,0.0,0.0,0.0,15.93,2.34,0.0
20231029:0210,0.0,0.0,0.0,16.04,2.83,0.0
20231029:0310,0.0,0.0,0.0,15.99,3.17,0.0
20231029:0410,0.0,0.0,0.0,16.19,3.52,0.0
20231029:0510,0.0,0.0,0.0,16.14,3.66,0.0
20231029:0610,11.65,26.25,4.79,16.1,3.59,0.0
20231029:0710,46.67,72.41,14.62,16.91,3.52,0.0
20231029:0810,39.24,72.62,23.18,18.69,3.79,0.0
20231029:0910,65.88,123.16,29.82,20.14,4.55,0.0
20231029:1010,100.63,167.6,33.83,21.11,5.17,0.0
20231029:1110,165.25,232.62,34.58,21.67,5.59,0.0
20231029:1210,153.16,215.22,31.96,21.89,5.52,0.0
20231029:1310,94.15,141.38,26.38,21.93,5.45,0.0
20231029:1410,66.69,98.65,18.58,21.65,5.1,0.0
20231029:1510,30.23,52.49,9.24,21.19,4.69,0.0
20231029:1610,0.0,0.0,0.0,20.3,4.55,0.0
20231029:1710,0.0,0.0,0.0,19.56,4.83,0.0
20231029:1810,0.0,0.0,0.0,19.21,4.97,0.0
20231029:1910,0.0,0.0,0.0,19.04,4.83,0.0
20231029:2010,0.0,0.0,0.0,18.78,4.76,0.0
20231029:2110,0.0,0.0,0.0,18.52,4.62,0.0
20231029:2210,0.0,0.0,0.0,18.29,4.55,0.0
20231029:2310,0.0,0.0,0.0,18.07,4.55,0.0
20231030:0010,0.0,0.0,0.0,17.92,4.69,0.0
20231030:0110,0.0,0.0,0.0,17.91,4.9,0.0
20231030:0210,0.0,0.0,0.0,17.87,5.03,0.0
20231030:0310,0.0,0.0,0.0,17.87,5.31,0.0
20231030:0410,0.0,0.0,0.0,18.06,5.59,0.0
20231030:0510,0.0,0.0,0.0,18.13,5.79,0.0
20231030:0610,7.96,20.82,4.56,18.26,5.93,0.0
20231030:0710,46.96,73.31,14.37,19.01,5.24,0.0
20231030:0810,69.4,105.57,22.9,20.59,5.38,0.0
20231030:0910,127.68,172.73,29.52,21.96,6.34,0.0
20231030:1010,135.44,201.0,33.5,22.94,7.1,0.0
20231030:1110,94.13,161.02,34.25,23.53,7.66,0.0
20231030:1210,169.8,229.87,31.64,23.75,7.86,0.0
20231030:1310,70.72,113.56,26.08,23.65,7.79,0.0
20231030:1410,89.9,127.61,18.31,23.3,7.38,0.0
20231030:1510,27.99,49.78,8.99,22.68,7.86,0.0
20231030:1610,0.0,0.0,0.0,21.85,7.86,0.0
20231030:1710,0.0,0.0,0.0,21.08,7.31,0.0
20231030:1810,0.0,0.0,0.0,21.06,7.45,0.0
20231030:1910,0.0,0.0,0.0,22.03,8.34,0.0
20231030:2010,0.0,0.0,0.0,21.97,8.48,0.0
20231030:2110,0.0,0.0,0.0,21.13,8.0,0.0
20231030:2210,0.0,0.0,0.0,19.8,6.9,0.0
20231030:2310,0.0,0.0,0.0,19.75,5.24,0.0
20231031:0010,0.0,0.0,0.0,19.19,3.45,0.0
20231031:0110,0.0,0.0,0.0,19.22,3.59,0.0
20231031:0210,0.0,0.0,0.0,19.39,4.28,0.0
20231031:0310,0.0,0.0,0.0,18.99,3.86,0.0
20231031:0410,0.0,0.0,0.0,18.72,3.79,0.0
20231031:0510,0.0,0.0,0.0,18.71,4.34,0.0
20231031:0610,0.21,6.34,4.33,18.7,4.48,0.0
20231031:0710,41.16,66.07,14.12,19.22,6.28,0.0
20231031:0810,91.84,128.1,22.62,19.71,6.48,0.0
20231031:0910,138.26,183.63,29.22,19.71,7.03,0.0
20231031:1010,185.42,245.44,33.18,19.82,7.03,0.0
20231031:1110,137.93,201.7,33.93,19.93,6.48,0.0
20231031:1210,68.4,124.81,31.32,20.0,5.93,0.0
20231031:1310,113.99,158.84,25.79,20.02,5.38,0.0
20231031:1410,89.76,125.8,18.04,19.83,5.1,0.0
20231031:1510,27.76,48.87,8.75,19.37,4.83,0.0
20231031:1610,0.0,0.0,0.0,18.6,4.55,0.0
20231031:1710,0.0,0.0,0.0,17.94,4.07,0.0
20231031:1810,0.0,0.0,0.0,17.51,3.93,0.0
20231031:1910,0.0,0.0,0.0,17.15,2.62,0.0
20231031:2010,0.0,0.0,0.0,16.67,2.69,0.0
20231031:2110,0.0,0.0,0.0,16.27,2.48,0.0
20231031:2210,0.0,0.0,0.0,15.96,1.86,0.0
20231031:2310,0.0,0.0,0.0,16.94,0.69,0.0
20231101:0010,0.0,0.0,0.0,16.86,0.41,0.0
20231101:0110,0.0,0.0,0.0,15.79,1.03,0.0
20231101:0210,0.0,0.0,0.0,15.46,1.45,0.0
20231101:0310,0.0,0.0,0.0,15.57,1.72,0.0
20231101:0410,0.0,0.0,0.0,15.55,2.0,0.0
20231101:0510,0.0,0.0,0.0,15.55,2.14,0.0
20231101:0610,5.81,17.2,4.1,15.66,2.21,0.0
20231101:0710,61.58,90.51,13.87,16.08,2.07,0.0
20231101:0810,115.25,155.67,22.35,18.06,2.55,0.0
20231101:0910,141.4,194.86,28.92,18.89,3.66,0.0
20231101:1010,128.12,171.18,32.86,18.87,4.0,0.0
20231101:1110,81.46,115.41,33.6,18.72,3.79,0.0
20231101:1210,107.99,146.63,31.01,17.72,3.24,0.0
20231101:1310,39.44,63.38,25.51,16.75,2.48,0.0
20231101:1410,35.88,58.83,17.78,16.45,2.0,0.0
20231101:1510,31.62,53.4,8.51,16.35,1.24,0.0
20231101:1610,0.0,0.0,0.0,16.06,0.62,0.0
20231101:1710,0.0,0.0,0.0,16.23,0.34,0.0
20231101:1810,0.0,0.0,0.0,15.7,0.69,0.0
20231101:1910,0.0,0.0,0.0,15.26,0.97,0.0
20231101:2010,0.0,0.0,0.0,15.09,0.97,0.0
20231101:2110,0.0,0.0,0.0,15.06,0.97,0.0
20231101:2210,0.0,0.0,0.0,14.67,0.97,0.0
20231101:2310,0.0,0.0,0.0,14.4,0.97,0.0
20231102:0010,0.0,0.0,0.0,13.57,1.24,0.0
20231102:0110,0.0,0.0,0.0,13.6,1.38,0.0
20231102:0210,0.0,0.0,0.0,13.71,1.59,0.0
20231102:0310,0.0,0.0,0.0,13.89,2.0,0.0
20231102:0410,0.0,0.0,0.0,14.41,2.55,0.0
20231102:0510,0.0,0.0,0.0,14.75,3.1,0.0
20231102:0610,0.0,2.72,3.87,15.16,3.17,0.0
20231102:0710,62.56,91.41,13.62,15.66,3.31,0.0
20231102:0810,111.15,149.34,22.07,16.37,4.07,0.0
20231102:0910,102.75,140.0,28.62,17.48,4.62,0.0
20231102:1010,147.63,206.14,32.55,17.9,5.03,0.0
20231102:1110,185.55,241.46,33.28,18.62,5.72,0.0
20231102:1210,109.34,148.52,30.71,19.05,6.34,0.0
20231102:1310,132.61,176.77,25.23,19.53,6.76,0.0
20231102:1410,86.13,121.28,17.53,19.88,7.24,0.0
20231102:1510,29.1,50.68,8.28,19.87,8.14,0.0
20231102:1610,0.0,0.0,0.0,19.38,8.0,0.0
20231102:1710,0.0,0.0,0.0,19.32,8.07,0.0
20231102:1810,0.0,0.0,0.0,19.49,8.21,0.0
20231102:1910,0.0,0.0,0.0,19.4,8.28,0.0
20231102:2010,0.0,0.0,0.0,19.66,8.41,0.0
20231102:2110,0.0,0.0,0.0,20.16,8.48,0.0
20231102:2210,0.0,0.0,0.0,20.3,8.97,0.0
20231102:2310,0.0,0.0,0.0,20.51,9.52,0.0
20231103:0010,0.0,0.0,0.0,20.73,9.93,0.0
20231103:0110,0.0,0.0,0.0,19.42,9.66,0.0
20231103:0210,0.0,0.0,0.0,17.93,10.21,0.0
20231103:0310,0.0,0.0,0.0,17.96,8.07,0.0
20231103:0410,0.0,0.0,0.0,17.79,8.55,0.0
20231103:0510,0.0,0.0,0.0,16.32,8.83,0.0
20231103:0610,6.36,18.1,3.64,15.99,8.9,0.0
20231103:0710,61.99,90.51,13.37,15.82,8.83,0.0
20231103:0810,54.46,81.46,21.8,15.9,8.69,0.0
20231103:0910,49.39,92.14,28.32,16.6,7.86,0.0
20231103:1010,182.45,237.07,32.23,17.0,8.76,0.0
20231103:1110,182.24,238.72,32.97,17.05,8.07,0.0
20231103:1210,170.65,221.21,30.41,17.12,7.38,0.0
20231103:1310,78.25,110.42,24.95,16.69,6.0,0.0
20231103:1410,79.95,112.23,17.27,16.23,5.93,0.0
20231103:1510,0.97,8.15,8.05,14.87,5.59,0.0
20231103:1610,0.0,0.0,0.0,14.17,5.52,0.0
20231103:1710,0.0,0.0,0.0,13.84,5.17,0.0
20231103:1810,0.0,0.0,0.0,13.9,4.55,0.0
20231103:1910,0.0,0.0,0.0,14.2,3.72,0.0
20231103:2010,0.0,0.0,0.0,14.28,3.86,0.0
20231103:2110,0.0,0.0,0.0,14.72,4.28,0.0
20231103:2210,0.0,0.0,0.0,14.71,4.28,0.0
20231103:2310,0.0,0.0,0.0,14.59,3.86,0.0
20231104:0010,0.0,0.0,0.0,14.03,3.72,0.0
20231104:0110,0.0,0.0,0.0,13.77,3.24,0.0
20231104:0210,0.0,0.0,0.0,13.23,3.24,0.0
20231104:0310,0.0,0.0,0.0,13.27,3.59,0.0
20231104:0410,0.0,0.0,0.0,13.13,3.52,0.0
20231104:0510,0.0,0.0,0.0,13.4,3.1,0.0
20231104:0610,5.35,16.29,3.41,13.3,2.34,0.0
20231104:0710,56.45,83.27,13.12,12.95,1.45,0.0
20231104:0810,53.94,80.55,21.53,13.8,1.03,0.0
20231104:0910,37.87,76.22,28.03,14.77,0.48,0.0
20231104:1010,59.9,112.77,31.92,15.65,1.17,0.0
20231104:1110,63.94,118.31,32.66,16.01,1.45,0.0
20231104:1210,151.28,203.59,30.11,16.47,1.72,0.0
20231104:1310,118.92,159.29,24.68,16.81,2.21,0.0
20231104:1410,79.44,112.23,17.03,16.97,3.31,0.0
20231104:1510,28.81,49.78,7.83,16.82,3.52,0.0
20231104:1610,0.0,0.0,0.0,16.55,3.79,0.0
20231104:1710,0.0,0.0,0.0,16.41,4.14,0.0
20231104:1810,0.0,0.0,0.0,16.69,4.48,0.0
20231104:1910,0.0,0.0,0.0,15.86,4.34,0.0
20231104:2010,0.0,0.0,0.0,16.57,5.1,0.0
20231104:2110,0.0,0.0,0.0,17.08,5.86,0.0
20231104:2210,0.0,0.0,0.0,17.23,6.48,0.0
20231104:2310,0.0,0.0,0.0,17.44,7.38,0.0
20231105:0010,0.0,0.0,0.0,17.92,8.0,0.0
20231105:0110,0.0,0.0,0.0,18.17,8.62,0.0
20231105:0210,0.0,0.0,0.0,18.31,9.24,0.0
20231105:0310,0.0,0.0,0.0,18.45,9.79,0.0
20231105:0410,0.0,0.0,0.0,18.35,9.52,0.0
20231105:0510,0.0,0.0,0.0,18.34,9.31,0.0
20231105:0610,1.77,9.96,3.19,17.89,9.52,0.0
20231105:0710,12.19,27.15,12.87,17.53,9.45,0.0
20231105:0810,100.69,137.57,21.26,18.17,8.28,0.0
20231105:0910,105.35,143.66,27.74,18.96,7.38,0.0
20231105:1010,62.68,113.77,31.62,19.58,8.62,0.0
20231105:1110,177.76,231.19,32.35,19.6,8.97,0.0
20231105:1210,73.74,118.47,29.82,19.49,8.07,0.0
20231105:1310,128.28,171.06,24.41,19.45,7.38,0.0
20231105:1410,72.07,104.08,16.79,19.21,6.69,0.0
20231105:1510,23.09,42.54,7.61,18.77,6.21,0.0
20231105:1610,0.0,0.0,0.0,18.09,5.79,0.0
20231105:1710,0.0,0.0,0.0,17.55,5.24,0.0
20231105:1810,0.0,0.0,0.0,17.19,4.97,0.0
20231105:1910,0.0,0.0,0.0,17.11,5.59,0.0
20231105:2010,0.0,0.0,0.0,16.81,5.72,0.0
20231105:2110,0.0,0.0,0.0,16.63,5.38,0.0
20231105:2210,0.0,0.0,0.0,16.48,4.97,0.0
20231105:2310,0.0,0.0,0.0,16.35,4.69,0.0
20231106:0010,0.0,0.0,0.0,16.29,4.62,0.0
20231106:0110,0.0,0.0,0.0,16.35,4.48,0.0
20231106:0210,0.0,0.0,0.0,16.28,4.21,0.0
20231106:0310,0.0,0.0,0.0,16.07,3.86,0.0
20231106:0410,0.0,0.0,0.0,16.1,3.59,0.0
20231106:0510,0.0,0.0,0.0,15.8,3.38,0.0
20231106:0610,4.21,14.48,2.96,15.69,3.24,0.0
20231106:0710,49.05,75.12,12.63,16.04,2.9,0.0
20231106:0810,59.81,88.7,20.99,17.37,3.45,0.0
20231106:0910,145.38,192.76,27.45,18.08,4.62,0.0
20231106:1010,112.07,164.32,31.32,18.45,5.03,0.0
20231106:1110,167.19,223.6,32.05,18.96,4.97,0.0
20231106:1210,133.63,182.99,29.53,19.1,4.9,0.0
20231106:1310,105.98,144.81,24.15,19.09,4.76,0.0
20231106:1410,72.04,104.08,16.55,18.82,3.93,0.0
20231106:1510,23.09,42.54,7.4,18.54,3.24,0.0
20231106:1610,0.0,0.0,0.0,17.64,2.76,0.0
20231106:1710,0.0,0.0,0.0,16.79,2.41,0.0
20231106:1810,0.0,0.0,0.0,16.13,2.28,0.0
20231106:1910,0.0,0.0,0.0,16.09,2.21,0.0
20231106:2010,0.0,0.0,0.0,16.24,2.34,0.0
20231106:2110,0.0,0.0,0.0,16.38,2.55,0.0
20231106:2210,0.0,0.0,0.0,16.42,2.69,0.0
20231106:2310,0.0,0.0,0.0,16.27,2.69,0.0
20231107:0010,0.0,0.0,0.0,16.29,2.55,0.0
20231107:0110,0.0,0.0,0.0,16.19,2.69,0.0
20231107:0210,0.0,0.0,0.0,15.97,2.55,0.0
20231107:0310,0.0,0.0,0.0,15.82,2.07,0.0
20231107:0410,0.0,0.0,0.0,15.45,1.59,0.0
20231107:0510,0.0,0.0,0.0,15.19,1.38,0.0
20231107:0610,0.0,1.81,2.73,15.02,1.38,0.0
20231107:0710,40.23,64.26,12.39,16.31,2.55,0.0
20231107:0810,46.0,71.5,20.73,16.5,2.9,0.0
20231107:0910,101.05,137.96,27.16,16.87,2.97,0.0
20231107:1010,23.38,42.57,31.02,16.34,2.48,0.0
20231107:1110,29.79,51.08,31.76,16.72,1.79,0.0
20231107:1210,21.15,39.73,29.25,17.17,1.31,0.0
20231107:1310,14.66,30.77,23.89,17.62,1.79,0.0
20231107:1410,70.07,101.37,16.32,17.71,2.62,0.0
20231107:1510,0.57,7.24,7.19,17.27,2.9,0.0
20231107:1610,0.0,0.0,0.0,16.72,2.41,0.0
20231107:1710,0.0,0.0,0.0,16.22,2.34,0.0
20231107:1810,0.0,0.0,0.0,16.07,2.28,0.0
20231107:1910,0.0,0.0,0.0,15.51,1.66,0.0
20231107:2010,0.0,0.0,0.0,15.2,1.24,0.0
20231107:2110,0.0,0.0,0.0,15.54,0.97,0.0
20231107:2210,0.0,0.0,0.0,15.52,0.55,0.0
20231107:2310,0.0,0.0,0.0,15.1,0.14,0.0
20231108:0010,0.0,0.0,0.0,14.6,0.28,0.0
20231108:0110,0.0,0.0,0.0,13.88,0.76,0.0
20231108:0210,0.0,0.0,0.0,12.42,1.17,0.0
20231108:0310,0.0,0.0,0.0,11.45,1.52,0.0
20231108:0410,0.0,0.0,0.0,11.05,1.72,0.0
20231108:0510,0.0,0.0,0.0,10.56,1.93,0.0
20231108:0610,2.83,11.77,2.51,10.48,2.14,0.0
20231108:0710,40.51,63.35,12.14,11.28,2.28,0.0
